,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,unit,indic,s_adj,geo,Frequency,Unit of measure,Indicator,Seasonal adjustment,Geopolitical entity (reporting),nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2)
1920,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-11,2020-11-01,14.9,14.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1921,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2020-12,2020-12-01,14.0,14.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1922,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-01,2021-01-01,22.2,22.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1923,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-02,2021-02-01,25.4,25.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1924,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-03,2021-03-01,20.0,20.0,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1925,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-04,2021-04-01,15.1,15.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1926,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-05,2021-05-01,10.8,10.8,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1927,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-06,2021-06-01,7.1,7.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1928,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-07,2021-07-01,0.6,0.6,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1929,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-08,2021-08-01,-4.8,-4.8,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1930,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-09,2021-09-01,-8.9,-8.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1931,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-10,2021-10-01,-12.1,-12.1,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1932,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-11,2021-11-01,-18.2,-18.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1933,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2021-12,2021-12-01,-7.5,-7.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1934,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-01,2022-01-01,-11.9,-11.9,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1935,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-02,2022-02-01,-11.5,-11.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1936,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-03,2022-03-01,-12.4,-12.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1937,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-04,2022-04-01,-10.5,-10.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1938,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-05,2022-05-01,-7.3,-7.3,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1939,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-06,2022-06-01,-1.2,-1.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1940,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-07,2022-07-01,0.2,0.2,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1941,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-08,2022-08-01,-1.4,-1.4,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1942,monthly,Eurostat,ei_bsrt_m_r2,Retail sale - monthly data,M.BAL.BS-RAS.NSA.DE,Monthly – Balance – Volume of stocks currently hold – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2022-09,2022-09-01,1.5,1.5,M,BAL,BS-RAS,NSA,DE,Monthly,Balance,Volume of stocks currently hold,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1943,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-04,2003-04-01,-10.5,-10.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1944,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-05,2003-05-01,-9.5,-9.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1945,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-06,2003-06-01,-6.5,-6.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1946,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-07,2003-07-01,-4.5,-4.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1947,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-08,2003-08-01,-2.5,-2.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1948,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-09,2003-09-01,4.5,4.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1949,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-10,2003-10-01,1.5,1.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1950,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-11,2003-11-01,2.5,2.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1951,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2003-12,2003-12-01,1.5,1.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1952,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2004-01,2004-01-01,5.5,5.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
1953,monthly,Eurostat,ei_bsse_m_r2,Services - monthly data,M.BAL.BS-PE3M.NSA.DE,Monthly – Balance – Expectations of the prices over the next 3 months – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),2004-02,2004-02-01,0.5,0.5,M,BAL,BS-PE3M,NSA,DE,Monthly,Balance,Expectations of the prices over the next 3 months,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
